rhoP,theta,s,open_regime,closed_regime,final_regime,B_open,B_closed,P_open,P_closed,U_open,U_closed
0.05,0.13052631578947368,0.9789473684210527,intermediate,closed,bistable,0.21339382923287778,1.0,0.8699592246683049,0.10962707166755281,0.32909256536805426,0.768475787099325
0.05,0.13052631578947368,1.0473684210526315,intermediate,closed,bistable,0.2286207076165121,1.0,0.8626591148809243,0.09814667653845645,0.3310658234313713,0.7707788369649583
0.05,0.13052631578947368,1.1157894736842104,intermediate,closed,bistable,0.2442740634034571,1.0,0.8551272339056966,0.08990961507410197,0.3332434176151311,0.772259046174621
0.05,0.13052631578947368,1.1842105263157894,intermediate,closed,bistable,0.26029950262466395,1.0,0.847425020950092,0.08394782942777373,0.335619956703038,0.7732458095884851
0.05,0.13052631578947368,1.2526315789473683,intermediate,closed,bistable,0.27677310488218726,1.0,0.8394445935459809,0.07967757198040648,0.3382194776553389,0.7739474517436912
0.05,0.13052631578947368,1.3210526315789475,intermediate,closed,bistable,0.2936501155376896,1.0,0.8312397522812016,0.07665974224264581,0.3410414663952772,0.7744496810610593
0.05,0.13052631578947368,1.3894736842105264,intermediate,closed,bistable,0.31093126478987076,1.0,0.8228093007903033,0.07442504872317257,0.3440939829755255,0.7747593202849115
0.05,0.13052631578947368,1.4578947368421054,intermediate,closed,bistable,0.32862079880373374,1.0,0.8141503051788946,0.07282511284629109,0.347386302887845,0.7749767546615296
0.05,0.13052631578947368,1.5263157894736843,intermediate,closed,bistable,0.3467765658347451,1.0,0.805180783447107,0.07168287973853366,0.35095295205909177,0.775129266094811
0.05,0.13052631578947368,1.5947368421052632,intermediate,closed,bistable,0.36541645576708165,1.0,0.7958821035919033,0.07102578842693535,0.3548140156079623,0.7752832957864519
0.05,0.13052631578947368,1.6631578947368422,intermediate,closed,bistable,0.38456287425474356,1.0,0.7862338207506497,0.07045108945699113,0.35899144236714503,0.7753570373518975
0.05,0.13052631578947368,1.731578947368421,intermediate,closed,bistable,0.4043009203390494,1.0,0.7761246100134734,0.07004254008544153,0.36354175889892976,0.7754087147639374
0.05,0.13052631578947368,1.8,intermediate,closed,bistable,0.4246099076211034,1.0,0.7656113840402429,0.06975227630918777,0.3684650091961092,0.7754449351596651
0.05,0.1431578947368421,0.5,open,open,open,0.05575420893664369,0.10828935670417358,0.9173368118457808,0.8116048460493376,0.17224846345005343,0.32647858633843296
0.05,0.1431578947368421,0.5684210526315789,open,open,open,0.06215162407427786,0.11852195510603013,0.9166985958796013,0.810477618925277,0.1881038689125055,0.3276584894794751
0.05,0.1431578947368421,0.6368421052631579,open,open,open,0.11240511706972833,0.12937014602695182,0.9020006245890293,0.8088983456764361,0.3221479241279109,0.32894708077411156
0.05,0.1431578947368421,0.7052631578947368,open,open,open,0.12401687628563915,0.1408440096941193,0.8952076788887956,0.8065785707821674,0.32230007874510164,0.3303796494722613
0.05,0.1431578947368421,0.7736842105263158,open,open,open,0.13600177623270704,0.15294208362655837,0.8881431947190335,0.8033545266808079,0.3229325978148397,0.3319889723112629
0.05,0.1431578947368421,0.8421052631578947,open,closed,bistable,0.1483938556990555,1.0,0.8808457232676574,0.16085731426431232,0.3239458681258013,0.7522609278416164
0.05,0.1431578947368421,0.9105263157894737,open,closed,bistable,0.16125612887692406,1.0,0.8732867298456638,0.12765357591970403,0.3252441143392811,0.763205268620679
0.05,0.1431578947368421,0.9789473684210527,open,closed,bistable,0.17456586487568512,1.0,0.8655076147054261,0.11012661497943821,0.32679301104926706,0.7677422673022646
0.05,0.1431578947368421,1.0473684210526315,open,closed,bistable,0.18834231557012757,1.0,0.8574907791497839,0.0982428448173045,0.32856677815647967,0.7704190704879057
0.05,0.1431578947368421,1.1157894736842104,intermediate,closed,bistable,0.2025674452041627,1.0,0.8492608712451228,0.08990022764454489,0.33055681778804036,0.772072304317424
0.05,0.1431578947368421,1.1842105263157894,intermediate,closed,bistable,0.21726795656650114,1.0,0.8407744135438036,0.08395136691521765,0.3327657346050032,0.7731772315963502
0.05,0.1431578947368421,1.2526315789473683,intermediate,closed,bistable,0.23243502290795007,1.0,0.8320387093282648,0.07967936513375955,0.3351997641491877,0.7739044372059816
0.05,0.1431578947368421,1.3210526315789475,intermediate,closed,bistable,0.24806419125985144,1.0,0.8230590044519374,0.0765473639456928,0.33786600901731184,0.7743667064234876
0.05,0.1431578947368421,1.3894736842105264,intermediate,closed,bistable,0.26415518727419235,1.0,0.8138384973801411,0.07442550329278812,0.340772624579948,0.7747419354881507
0.05,0.1431578947368421,1.4578947368421054,intermediate,closed,bistable,0.28071162135174793,1.0,0.8043784000712093,0.07282534153701298,0.34392895220442943,0.7749655167906135
0.05,0.1431578947368421,1.5263157894736843,intermediate,closed,bistable,0.2977897190925161,1.0,0.7945896231410191,0.0716829939103004,0.34736876365791036,0.7751220075569365
0.05,0.1431578947368421,1.5947368421052632,intermediate,closed,bistable,0.315407395301274,1.0,0.7844562703397363,0.07102584345100707,0.35111278145256253,0.775278627019444
0.05,0.1431578947368421,1.6631578947368422,intermediate,closed,bistable,0.3335877206088741,1.0,0.7739606777691895,0.07045111654326675,0.3551835272050242,0.7753541357876281
0.05,0.1431578947368421,1.731578947368421,intermediate,closed,bistable,0.35235893655967976,1.0,0.7630833249404929,0.07004255339359011,0.3596056621294279,0.7754068433631637
0.05,0.1431578947368421,1.8,intermediate,closed,bistable,0.37175440320757025,1.0,0.7518027310930184,0.06975228282412803,0.36440637075458493,0.7754437282433767
0.05,0.15578947368421053,0.5,open,open,open,0.03538720916147547,0.08601715714099697,0.9117225553938464,0.8016892129318042,0.1283989742336552,0.32450214284170903
0.05,0.15578947368421053,0.5684210526315789,open,open,open,0.03765965296812962,0.09448448505708389,0.9116233202267665,0.7992495320423294,0.13253050001645433,0.32560414487867295
0.05,0.15578947368421053,0.6368421052631579,open,open,open,0.04045871634872388,0.10361750834455645,0.9114902654557706,0.7964482139270418,0.13809877190670342,0.32682802948062045
0.05,0.15578947368421053,0.7052631578947368,open,open,open,0.043879097229037274,0.11338279005960274,0.911190651976135,0.793209808739097,0.1452353196160529,0.32817960194225937
0.05,0.15578947368421053,0.7736842105263158,open,open,open,0.04860417801103165,0.12373755434865098,0.9106622905038203,0.7894849444944998,0.1562907475581716,0.3296662104103549
0.05,0.15578947368421053,0.8421052631578947,open,open,open,0.11799495968913169,0.1347116520905146,0.8784352099158895,0.7849700423889497,0.32255215544079013,0.33132984960859324
0.05,0.15578947368421053,0.9105263157894737,open,closed,bistable,0.12929990341229197,1.0,0.8702015339541519,0.1320053621133755,0.3235145057892412,0.7599840801925833
0.05,0.15578947368421053,0.9789473684210527,open,closed,bistable,0.14109399009770476,1.0,0.861685939407048,0.11101494393615077,0.32477383228980644,0.7665660988383419
0.05,0.15578947368421053,1.0473684210526315,open,closed,bistable,0.15340122361654354,1.0,0.8528699190933235,0.09843405291339348,0.32629374081348383,0.7698134720784195
0.05,0.15578947368421053,1.1157894736842104,open,closed,bistable,0.16616616176347523,1.0,0.8438570142540026,0.08987896937596848,0.3280600833616123,0.7717678218134065
0.05,0.15578947368421053,1.1842105263157894,open,closed,bistable,0.17945656850649427,1.0,0.8345393581160648,0.08389748745050629,0.33006129919149163,0.7730159432445475
0.05,0.15578947368421053,1.2526315789473683,open,closed,bistable,0.1932223776462758,1.0,0.8250116656932579,0.07959162848910403,0.33229432519209323,0.7737852542981978
0.05,0.15578947368421053,1.3210526315789475,intermediate,closed,bistable,0.20749874784606784,1.0,0.8152137661727276,0.07654860923002825,0.33476788758385917,0.7743292554028843
0.05,0.15578947368421053,1.3894736842105264,intermediate,closed,bistable,0.22228467678732838,1.0,0.8051546420484292,0.0744261166762487,0.3374903090762334,0.7747185735974476
0.05,0.15578947368421053,1.4578947368421054,intermediate,closed,bistable,0.23762872450590738,1.0,0.794745095175154,0.07282564993877252,0.34048979763924087,0.7749504028945422
0.05,0.15578947368421053,1.5263157894736843,intermediate,closed,bistable,0.2534486815293211,1.0,0.7841766223823063,0.07168314781745647,0.3437424012585074,0.7751122401249372
0.05,0.15578947368421053,1.5947368421052632,intermediate,closed,bistable,0.2698987216983077,1.0,0.7731493886766959,0.07086913218333075,0.34732596369866836,0.7752251796175861
0.05,0.15578947368421053,1.6631578947368422,intermediate,closed,bistable,0.28690405715453565,1.0,0.7618556472497703,0.07045115310385963,0.3512163611647436,0.7753501504733054
0.05,0.15578947368421053,1.731578947368421,intermediate,closed,bistable,0.30459534858951326,1.0,0.7500642359426769,0.07004257132407282,0.35549204468282947,0.7754043231296648
0.05,0.15578947368421053,1.8,intermediate,closed,bistable,0.32295733889296585,1.0,0.7378634706185495,0.06975229160145371,0.3601553813776868,0.775442102699952
0.05,0.16842105263157894,0.5,open,open,open,0.026798712094624953,0.06829308300849365,0.908892943160384,0.7928753086724769,0.11558978769783329,0.3227758623038342
0.05,0.16842105263157894,0.5684210526315789,open,open,open,0.027774415507265195,0.0751835184120384,0.9085599743252775,0.7887417298505394,0.11671857565216427,0.32378573014007384
0.05,0.16842105263157894,0.6368421052631579,open,open,open,0.028878414057266596,0.08269467158031761,0.908222693087081,0.7845272967117689,0.11815060617426192,0.32490999855941377
0.05,0.16842105263157894,0.7052631578947368,open,open,open,0.030013780418128938,0.09082120765185389,0.9077542195004048,0.7801156919139757,0.1193136152262411,0.32615529597940585
0.05,0.16842105263157894,0.7736842105263158,open,open,open,0.031233022037736098,0.09957305418543891,0.9072168470445708,0.7753025273860271,0.12049044729573537,0.32754057772125716
0.05,0.16842105263157894,0.8421052631578947,open,open,open,0.032678437341223804,0.10892682076689901,0.9066871747471488,0.7700104566787271,0.12227714407182264,0.3290775872315248
0.05,0.16842105263157894,0.9105263157894737,open,open,open,0.03424072156216868,0.11888490555537981,0.9060544990880829,0.7640421649985133,0.12409140053717671,0.33079355881010786
0.05,0.16842105263157894,0.9789473684210527,open,closed,bistable,0.03600835653694631,1.0,0.9053382011882981,0.11271458669871448,0.12624018119414668,0.7646013401963248
0.05,0.16842105263157894,1.0473684210526315,open,closed,bistable,0.038274278177871664,1.0,0.9045514569509048,0.09868987106929956,0.129681552476502,0.7690145140642697
0.05,0.16842105263157894,1.1157894736842104,open,closed,bistable,0.041432147059882546,1.0,0.9035682740862315,0.08985033923185143,0.13548226161806004,0.7713301033911705
0.05,0.16842105263157894,1.1842105263157894,open,closed,bistable,0.14653566198600582,1.0,0.8290252296753537,0.0837883385415396,0.3275591670588367,0.7727535835575549
0.05,0.16842105263157894,1.2526315789473683,open,closed,bistable,0.15888266480274196,1.0,0.8186013773708128,0.07950532958062607,0.329557190178825,0.773645039235452
0.05,0.16842105263157894,1.3210526315789475,open,closed,bistable,0.17177866772189535,1.0,0.8078616844741372,0.07643749830606086,0.33181029122308703,0.7742239966153688
0.05,0.16842105263157894,1.3894736842105264,open,closed,bistable,0.18518068219185477,1.0,0.7969264365349304,0.07429727289533179,0.3343130726675673,0.7746342459725964
0.05,0.16842105263157894,1.4578947368421054,open,closed,bistable,0.19917644232675993,1.0,0.7856069679562013,0.07282606597533264,0.3370975040549641,0.7749300877128087
0.05,0.16842105263157894,1.5263157894736843,intermediate,closed,bistable,0.2136859044198286,1.0,0.7741279613974648,0.07168335533409226,0.3401439768923968,0.7750991016561721
0.05,0.16842105263157894,1.5947368421052632,intermediate,closed,bistable,0.2288585640750106,1.0,0.762154679838243,0.07086923508220509,0.3435250244498627,0.7752166904406773
0.05,0.16842105263157894,1.6631578947368422,intermediate,closed,bistable,0.24462233915662857,1.0,0.7499127495363721,0.07028996612695723,0.3472201610748908,0.7752985159589771
0.05,0.16842105263157894,1.731578947368421,intermediate,closed,bistable,0.26105098070868477,1.0,0.7372769436013775,0.07004259548347794,0.35127493504675644,0.7754009294914437
0.05,0.16842105263157894,1.8,intermediate,closed,bistable,0.27817835737366425,1.0,0.7242350191758281,0.06975230342713694,0.3557168445563549,0.7754399134911081
0.05,0.18105263157894735,0.5,open,open,open,0.022539638599517173,0.05433208221401278,0.9082299966031553,0.7854610658013647,0.11310774847622394,0.32129725023304573
0.05,0.18105263157894735,0.5684210526315789,open,open,open,0.02309864404796371,0.059836304765080214,0.9076715660796858,0.7795251846429737,0.11311068508496844,0.32219416791650013
0.05,0.18105263157894735,0.6368421052631579,open,open,open,0.023734084488644235,0.06594164073360802,0.9072198930526533,0.7734361626479123,0.11365312376575062,0.32321775975002387
0.05,0.18105263157894735,0.7052631578947368,open,open,open,0.02444271094848598,0.07257647350448006,0.906784386526219,0.7675400214291623,0.11447495932378547,0.32434418882465016
0.05,0.18105263157894735,0.7736842105263158,open,open,open,0.02517293215799448,0.07979096713298023,0.906242599650931,0.7615091758283595,0.11503017186319998,0.32559714604269546
0.05,0.18105263157894735,0.8421052631578947,open,open,open,0.025989779363281645,0.08759701917817381,0.9057019274583578,0.7551825083338151,0.11586975742206217,0.3269929986742244
0.05,0.18105263157894735,0.9105263157894737,open,open,open,0.026867197411609506,0.096036153410072,0.9051025508560432,0.7482456736048388,0.11671901404737227,0.3285669745535883
0.05,0.18105263157894735,0.9789473684210527,open,closed,bistable,0.02776080591503211,0.9992272056513609,0.9044093952648949,0.1190977808278325,0.11729185990020309,0.7598470465925757
0.05,0.18105263157894735,1.0473684210526315,open,closed,bistable,0.028763665269544884,1.0,0.9036927455326905,0.09922306405500507,0.11815620442661807,0.7676570064819198
0.05,0.18105263157894735,1.1157894736842104,open,closed,bistable,0.029836613454270945,1.0,0.9029108607876977,0.08982134117718073,0.11902898843835212,0.7707313111476459
0.05,0.18105263157894735,1.1842105263157894,open,closed,bistable,0.03098317581013731,1.0,0.9020614336625311,0.08362775543944669,0.11990989722268074,0.7723799173742167
0.05,0.18105263157894735,1.2526315789473683,open,closed,bistable,0.03220701473215512,1.0,0.9011421424262909,0.07942089143818266,0.1207986789362194,0.7734743841571543
0.05,0.18105263157894735,1.3210526315789475,open,closed,bistable,0.03358826543113427,1.0,0.9001467230326772,0.0764398458548241,0.12199322374257496,0.7741542430826645
0.05,0.18105263157894735,1.3894736842105264,open,closed,bistable,0.035068114933308366,1.0,0.8990600020888471,0.0742984260322753,0.12320058405222427,0.7745905275239848
0.05,0.18105263157894735,1.4578947368421054,open,closed,bistable,0.03674250588890005,1.0,0.8978567699254667,0.07268505960775569,0.12472519669890283,0.7748531963280991
0.05,0.18105263157894735,1.5263157894736843,open,closed,bistable,0.03874011721936724,1.0,0.8964716051538002,0.07168363521292608,0.12688713270719473,0.7750814378039145
0.05,0.18105263157894735,1.5947368421052632,open,closed,bistable,0.1921121475365575,1.0,0.7518896193434265,0.07086937380337835,0.3397469566827172,0.775205269674692
0.05,0.18105263157894735,1.6631578947368422,intermediate,closed,bistable,0.2064934947678911,1.0,0.7388063893392334,0.07029003455780886,0.34317374321379124,0.7752911376550996
0.05,0.18105263157894735,1.731578947368421,intermediate,closed,bistable,0.22160835419063818,1.0,0.7251800535269458,0.06987819050576177,0.3469847777756391,0.7753507153734556
